院校代码,院校名称,专业代码,专业名称,学制,省,城市,本专科,计划数,选考科目要求,收费标准,备注
5147,宜宾学院,005,财务管理,4,四川,宜宾,本科,3,不提科目要求,3700,
5147,宜宾学院,006,法学,4,四川,宜宾,本科,3,"思想政治,历史(2门科目考生选考其中一门即可报考)",3700,
5147,宜宾学院,007,汉语言文学(师范),4,四川,宜宾,本科,3,不提科目要求,3700,
5148,中国民用航空飞行学院,014,公共事业管理,4,四川,广汉,本科,2,不提科目要求,4440,
5148,中国民用航空飞行学院,018,工商管理,4,四川,广汉,本科,2,不提科目要求,4440,
5148,中国民用航空飞行学院,501,民航空中安全保卫,3,四川,广汉,高职(专科),8,不提科目要求,8000,只有已参加该校相应专业面试体检且合格的考生方可报考。
5148,中国民用航空飞行学院,502,空中乘务,3,四川,广汉,高职(专科),16,不提科目要求,8000,只有已参加该校相应专业面试体检且合格的考生方可报考。
5148,中国民用航空飞行学院,503,飞机机电设备维修,3,四川,广汉,高职(专科),7,不提科目要求,4920,
5162,成都东软学院(民办学校),001,电子商务,4,四川,成都,本科,2,不提科目要求,18000,
5163,四川轻化工大学,006,市场营销,4,四川,自贡,本科,1,不提科目要求,3700,
5163,四川轻化工大学,010,汉语言文学,4,四川,自贡,本科,1,不提科目要求,3700,
5163,四川轻化工大学,011,英语,4,四川,自贡,本科,1,不提科目要求,3700,
5163,四川轻化工大学,012,法学,4,四川,自贡,本科,1,不提科目要求,3700,
5163,四川轻化工大学,013,人力资源管理,4,四川,自贡,本科,1,不提科目要求,3700,
5163,四川轻化工大学,014,投资学,4,四川,自贡,本科,1,不提科目要求,3700,
5163,四川轻化工大学,015,翻译,4,四川,自贡,本科,1,不提科目要求,3700,
5163,四川轻化工大学,501,会计,3,四川,自贡,高职(专科),5,不提科目要求,3700,
5163,四川轻化工大学,502,旅游管理,3,四川,自贡,高职(专科),5,不提科目要求,3700,
5164,攀枝花学院,002,法学,4,四川,攀枝花,本科,2,不提科目要求,3700,
5203,贵州工程应用技术学院,001,英语(师范),4,贵州,毕节,本科,3,"思想政治,历史,地理(3门科目考生选考其中一门即可报考)",4100,
5203,贵州工程应用技术学院,003,汉语言文学(师范),4,贵州,毕节,本科,3,历史(1门科目考生必须选考方可报考),4100,
5208,贵州财经大学,003,市场营销(中外合作办学),4,贵州,贵阳,本科,1,不提科目要求,60000,鹿冲关校区。要求高考外语成绩不低于90分。
5208,贵州财经大学,004,财务管理(中外合作办学),4,贵州,贵阳,本科,1,不提科目要求,60000,鹿冲关校区。要求高考外语成绩不低于90分。
5208,贵州财经大学,005,会计学(中外合作办学),4,贵州,贵阳,本科,1,不提科目要求,60000,鹿冲关校区。要求高考外语成绩不低于90分。
5209,贵州财经大学商务学院(独立学院),001,会计学,4,贵州,惠水,本科,4,不提科目要求,12000,
5209,贵州财经大学商务学院(独立学院),002,金融学,4,贵州,惠水,本科,4,不提科目要求,12000,
5210,贵州大学,002,政治学类,4,贵州,贵阳,本科,4,历史(1门科目考生必须选考方可报考),4920,花溪校区。含政治学与行政学、社会工作专业。
5210,贵州大学,007,工商管理类,4,贵州,贵阳,本科,3,不提科目要求,4920,花溪校区。含工商管理、市场营销、会计学、财务管理、人力资源管理专业。
5210,贵州大学,008,公共管理类,4,贵州,贵阳,本科,4,历史(1门科目考生必须选考方可报考),4920,花溪校区。含行政管理、劳动与社会保障专业。
5210,贵州大学,012,汉语言文学,4,贵州,贵阳,本科,2,不提科目要求,4920,花溪校区。
5210,贵州大学,013,财政学类,4,贵州,贵阳,本科,3,不提科目要求,4920,花溪校区。含财政学、金融学专业。
5210,贵州大学,014,日语,4,贵州,贵阳,本科,3,不提科目要求,4920,花溪校区。
5211,贵州大学科技学院(独立学院),001,财务管理,4,贵州,惠水,本科,2,"生物,历史,地理(3门科目考生选考其中一门即可报考)",12000,
5211,贵州大学科技学院(独立学院),002,金融学,4,贵州,惠水,本科,2,"生物,历史,地理(3门科目考生选考其中一门即可报考)",12000,
5211,贵州大学科技学院(独立学院),004,法学,4,贵州,惠水,本科,2,"思想政治,历史(2门科目考生选考其中一门即可报考)",12000,
5212,贵州电子信息职业技术学院,501,大数据技术与应用,3,贵州,凯里,高职(专科),2,不提科目要求,3500,
5212,贵州电子信息职业技术学院,502,电子信息类,3,贵州,凯里,高职(专科),2,不提科目要求,3500,含电子信息工程技术、应用电子技术专业。
5212,贵州电子信息职业技术学院,503,自动化类,3,贵州,凯里,高职(专科),2,不提科目要求,3500,含机电一体化技术、工业机器人技术专业。
5212,贵州电子信息职业技术学院,504,计算机类,3,贵州,凯里,高职(专科),2,不提科目要求,3500,含计算机应用技术、计算机网络技术、软件技术、信息安全与管理、云计算技术与应用专业。
5212,贵州电子信息职业技术学院,505,通信类,3,贵州,凯里,高职(专科),2,不提科目要求,3500,含通信技术、移动通信技术专业。
5219,黔南民族师范学院,001,地理科学(师范),4,贵州,都匀,本科,1,地理(1门科目考生必须选考方可报考),4200,
5219,黔南民族师范学院,002,汉语言文学(师范),4,贵州,都匀,本科,1,不提科目要求,4100,
5219,黔南民族师范学院,004,学前教育(师范),4,贵州,都匀,本科,1,不提科目要求,4100,
5301,楚雄师范学院,001,社会工作,4,云南,楚雄,本科,3,不提科目要求,3200,
5301,楚雄师范学院,002,学前教育(师范),4,云南,楚雄,本科,4,不提科目要求,3200,
5301,楚雄师范学院,004,市场营销,4,云南,楚雄,本科,2,不提科目要求,3800,
5301,楚雄师范学院,005,金融学,4,云南,楚雄,本科,6,不提科目要求,4000,
5301,楚雄师范学院,006,财务管理,4,云南,楚雄,本科,2,不提科目要求,3800,
5302,大理大学,004,英语,4,云南,大理,本科,2,不提科目要求,3400,
5302,大理大学,005,建筑学,5,云南,大理,本科,2,"物理,历史,地理(3门科目考生选考其中一门即可报考)",4500,
5302,大理大学,008,汉语国际教育(师范),4,云南,大理,本科,2,不提科目要求,3400,
5302,大理大学,009,应用心理学,4,云南,大理,本科,2,不提科目要求,4500,
5302,大理大学,010,法学,4,云南,大理,本科,2,不提科目要求,4000,
5302,大理大学,015,财务管理,4,云南,大理,本科,2,不提科目要求,4000,
5303,红河学院,003,酒店管理,4,云南,蒙自,本科,3,不提科目要求,4000,
5303,红河学院,004,经济学,4,云南,蒙自,本科,2,不提科目要求,4000,
5303,红河学院,005,物流管理,4,云南,蒙自,本科,2,不提科目要求,4000,
5303,红河学院,006,财务管理,4,云南,蒙自,本科,3,不提科目要求,4000,
5303,红河学院,007,国际经济与贸易,4,云南,蒙自,本科,3,不提科目要求,4000,
5303,红河学院,011,工商管理,4,云南,蒙自,本科,3,不提科目要求,4000,
5303,红河学院,014,商务英语,4,云南,蒙自,本科,2,不提科目要求,3400,
5303,红河学院,016,汉语言文学(师范),4,云南,蒙自,本科,3,不提科目要求,3400,
5304,昆明理工大学,005,法学,4,云南,昆明,本科,1,不提科目要求,4000,呈贡校区。
5304,昆明理工大学,007,汉语国际教育,4,云南,昆明,本科,1,不提科目要求,3400,呈贡校区。
5304,昆明理工大学,014,金融学,4,云南,昆明,本科,1,不提科目要求,4000,呈贡校区。
5304,昆明理工大学,020,国际经济与贸易,4,云南,昆明,本科,1,不提科目要求,4000,呈贡校区。
5304,昆明理工大学,021,市场营销,4,云南,昆明,本科,1,不提科目要求,4000,呈贡校区。
5304,昆明理工大学,022,会计学,4,云南,昆明,本科,1,不提科目要求,4000,呈贡校区。
5304,昆明理工大学,023,工商管理,4,云南,昆明,本科,1,不提科目要求,4000,呈贡校区。
5304,昆明理工大学,024,风景园林(高职本科),5,云南,昆明,本科,2,"物理,历史,地理(3门科目考生选考其中一门即可报考)",8500,新迎校区。
5304,昆明理工大学,033,财务管理(高职本科),4,云南,昆明,本科,3,不提科目要求,7000,新迎校区。
5304,昆明理工大学,035,护理学,4,云南,昆明,本科,2,不提科目要求,4500,呈贡校区。
5305,昆明理工大学津桥学院(独立学院),001,国际经济与贸易,4,云南,昆明,本科,2,不提科目要求,18000,
5305,昆明理工大学津桥学院(独立学院),002,会计学,4,云南,昆明,本科,3,不提科目要求,18000,
5305,昆明理工大学津桥学院(独立学院),003,工商管理,4,云南,昆明,本科,2,不提科目要求,18000,
5305,昆明理工大学津桥学院(独立学院),007,城乡规划,5,云南,昆明,本科,1,"物理,历史,地理(3门科目考生选考其中一门即可报考)",18000,
5305,昆明理工大学津桥学院(独立学院),012,英语,4,云南,昆明,本科,1,不提科目要求,16000,
5305,昆明理工大学津桥学院(独立学院),013,文化产业管理,4,云南,昆明,本科,1,不提科目要求,18000,
5305,昆明理工大学津桥学院(独立学院),014,酒店管理,4,云南,昆明,本科,2,不提科目要求,18000,
5305,昆明理工大学津桥学院(独立学院),015,市场营销,4,云南,昆明,本科,1,不提科目要求,18000,
5305,昆明理工大学津桥学院(独立学院),016,法学,4,云南,昆明,本科,4,不提科目要求,18000,
5305,昆明理工大学津桥学院(独立学院),017,建筑学,5,云南,昆明,本科,1,"物理,历史,地理(3门科目考生选考其中一门即可报考)",19000,
5306,昆明冶金高等专科学校,503,会计,3,云南,昆明,高职(专科),5,不提科目要求,5000,莲华校区。
5308,昆明医科大学海源学院(独立学院),006,应用心理学,4,云南,昆明,本科,2,不提科目要求,17000,杨林校区。
5308,昆明医科大学海源学院(独立学院),007,运动康复,4,云南,昆明,本科,1,不提科目要求,18000,杨林校区。
5308,昆明医科大学海源学院(独立学院),009,护理学,4,云南,昆明,本科,2,不提科目要求,22000,杨林校区。
5309,昆明艺术职业学院(民办学校),501,建筑室内设计,3,云南,昆明,高职(专科),2,不提科目要求,12600,
5310,曲靖师范学院,001,酒店管理,4,云南,曲靖,本科,1,"生物,历史,地理(3门科目考生选考其中一门即可报考)",4000,
5310,曲靖师范学院,006,地理科学(师范),4,云南,曲靖,本科,2,地理(1门科目考生必须选考方可报考),4500,
5310,曲靖师范学院,007,学前教育(师范),4,云南,曲靖,本科,2,"化学,历史,地理(3门科目考生选考其中一门即可报考)",3400,
5310,曲靖师范学院,008,小学教育(师范),4,云南,曲靖,本科,2,"生物,历史,地理(3门科目考生选考其中一门即可报考)",3400,
5310,曲靖师范学院,013,思想政治教育(师范),4,云南,曲靖,本科,2,思想政治(1门科目考生必须选考方可报考),4000,
5310,曲靖师范学院,015,会计学,4,云南,曲靖,本科,1,"化学,思想政治,历史(3门科目考生选考其中一门即可报考)",4000,
5310,曲靖师范学院,016,市场营销,4,云南,曲靖,本科,2,"化学,思想政治,历史(3门科目考生选考其中一门即可报考)",4000,
5310,曲靖师范学院,017,经济学,4,云南,曲靖,本科,2,"生物,思想政治,历史(3门科目考生选考其中一门即可报考)",4000,
5310,曲靖师范学院,020,泰语,4,云南,曲靖,本科,2,"思想政治,历史,地理(3门科目考生选考其中一门即可报考)",3400,
5310,曲靖师范学院,021,英语(师范),4,云南,曲靖,本科,2,"思想政治,历史,地理(3门科目考生选考其中一门即可报考)",3400,
5310,曲靖师范学院,022,汉语言文学(师范),4,云南,曲靖,本科,2,"思想政治,历史,地理(3门科目考生选考其中一门即可报考)",3400,
5310,曲靖师范学院,023,历史学(师范),4,云南,曲靖,本科,2,"历史,地理(2门科目考生选考其中一门即可报考)",3400,
5311,西南林业大学,003,城乡规划,4,云南,昆明,本科,2,"物理,历史,地理(3门科目考生选考其中一门即可报考)",4500,
5311,西南林业大学,006,工商管理,4,云南,昆明,本科,2,不提科目要求,4000,
