院校代码,院校名称,专业代码,专业名称,学制,省,城市,本专科,计划数,选考科目要求,收费标准,备注
0008,浙江理工大学(省重点建设高校),011,应用心理学,4,浙江,杭州,本科,17,不提科目要求,5300,下沙校区。
0008,浙江理工大学(省重点建设高校),012,能源与动力工程,4,浙江,杭州,本科,6,物理(1门科目考生必须选考方可报考),6000,下沙校区。
0008,浙江理工大学(省重点建设高校),013,新能源材料与器件,4,浙江,杭州,本科,6,物理(1门科目考生必须选考方可报考),6000,下沙校区。
0008,浙江理工大学(省重点建设高校),014,丝绸设计与工程,4,浙江,杭州,本科,5,"物理,化学,技术(3门科目考生选考其中一门即可报考)",6000,下沙校区。
0008,浙江理工大学(省重点建设高校),015,服装设计与工程,4,浙江,杭州,本科,31,"物理,化学,技术(3门科目考生选考其中一门即可报考)",6000,下沙校区。
0008,浙江理工大学(省重点建设高校),016,建筑类,5,浙江,杭州,本科,71,"物理,历史,技术(3门科目考生选考其中一门即可报考)",6000,下沙校区。含建筑学、风景园林专业。
0008,浙江理工大学(省重点建设高校),017,行政管理,4,浙江,杭州,本科,19,不提科目要求,5300,下沙校区。
0008,浙江理工大学(省重点建设高校),018,机械类,4,浙江,杭州,本科,98,物理(1门科目考生必须选考方可报考),6000,下沙校区。含机械设计制造及其自动化、机械电子工程、智能制造工程专业。
0008,浙江理工大学(省重点建设高校),019,工商管理(英文授课班),4,浙江,杭州,本科,26,不提科目要求,5300,下沙校区。要求高考外语成绩不低于125分。
0008,浙江理工大学(省重点建设高校),020,工商管理类,4,浙江,杭州,本科,106,不提科目要求,5300,下沙校区。含会计学、工商管理、人力资源管理专业。
0008,浙江理工大学(省重点建设高校),021,计算机类,4,浙江,杭州,本科,135,物理(1门科目考生必须选考方可报考),6000,下沙校区。含计算机科学与技术、数字媒体技术、智能科学与技术专业。
0008,浙江理工大学(省重点建设高校),022,电子商务类,4,浙江,杭州,本科,44,不提科目要求,5300,下沙校区。含电子商务、信息管理与信息系统专业。
0008,浙江理工大学(省重点建设高校),023,国际经济与贸易(英文授课班),4,浙江,杭州,本科,26,不提科目要求,6000,下沙校区。要求高考外语成绩不低于125分。
0008,浙江理工大学(省重点建设高校),024,电子信息类,4,浙江,杭州,本科,21,物理(1门科目考生必须选考方可报考),6000,下沙校区。含电子信息工程、通信工程专业。
0008,浙江理工大学(省重点建设高校),025,经济与贸易类,4,浙江,杭州,本科,131,不提科目要求,6000,下沙校区。含经济学、金融学、国际经济与贸易专业。
0008,浙江理工大学(省重点建设高校),026,生物科学类,4,浙江,杭州,本科,32,"物理,化学(2门科目考生选考其中一门即可报考)",5300,下沙校区。含生物技术、生物制药专业。
0008,浙江理工大学(省重点建设高校),027,土木类,4,浙江,杭州,本科,33,物理(1门科目考生必须选考方可报考),6000,下沙校区。含土木工程、建筑环境与能源应用工程、工程管理专业。
0008,浙江理工大学(省重点建设高校),028,纺织类,4,浙江,杭州,本科,19,"物理,化学,技术(3门科目考生选考其中一门即可报考)",6000,下沙校区。含纺织工程、非织造材料与工程专业。
0008,浙江理工大学(省重点建设高校),029,电气类,4,浙江,杭州,本科,82,物理(1门科目考生必须选考方可报考),6000,下沙校区。含测控技术与仪器、电气工程及其自动化、自动化、机器人工程专业。
0009,温州医科大学(省重点建设高校),001,信息管理与信息系统,4,浙江,温州,本科,37,物理(1门科目考生必须选考方可报考),5300,
0009,温州医科大学(省重点建设高校),002,助产学,4,浙江,温州,本科,14,不提科目要求,6000,
0009,温州医科大学(省重点建设高校),003,临床药学,5,浙江,温州,本科,46,"物理,化学,生物(3门科目考生选考其中一门即可报考)",6000,
0009,温州医科大学(省重点建设高校),004,药学类,4,浙江,温州,本科,150,"物理,化学,生物(3门科目考生选考其中一门即可报考)",6000,含药学、中药学、生物制药专业，一年后进行专业分流。
0009,温州医科大学(省重点建设高校),005,生物医学工程(眼视光工程新工科班),4,浙江,温州,本科,7,"物理,化学,生物(3门科目考生选考其中一门即可报考)",6000,
0009,温州医科大学(省重点建设高校),006,临床医学(中外合作办学),5,浙江,温州,本科,53,"化学,生物(2门科目考生均须选考方可报考)",6万,要求高考外语成绩不低于120分。
0009,温州医科大学(省重点建设高校),007,基础医学,5,浙江,温州,本科,15,"化学,生物(2门科目考生均须选考方可报考)",6000,
0009,温州医科大学(省重点建设高校),008,眼视光医学(新医科班),5,浙江,温州,本科,10,"化学,生物(2门科目考生均须选考方可报考)",6900,
0009,温州医科大学(省重点建设高校),009,放射医学,5,浙江,温州,本科,30,"物理,生物(2门科目考生均须选考方可报考)",6000,
0009,温州医科大学(省重点建设高校),010,康复治疗学,4,浙江,温州,本科,53,"物理,化学,生物(3门科目考生选考其中一门即可报考)",6000,
0009,温州医科大学(省重点建设高校),011,中医学,5,浙江,温州,本科,25,"物理,化学,生物(3门科目考生选考其中一门即可报考)",6000,
0009,温州医科大学(省重点建设高校),012,生物技术,4,浙江,温州,本科,15,"物理,化学,生物(3门科目考生选考其中一门即可报考)",5300,
0009,温州医科大学(省重点建设高校),013,生物医学工程,4,浙江,温州,本科,38,"物理,化学,生物(3门科目考生选考其中一门即可报考)",6000,
0009,温州医科大学(省重点建设高校),014,公共管理类,4,浙江,温州,本科,195,不提科目要求,5300,含公共事业管理、劳动与社会保障、市场营销专业，一年后进行专业分流。
0009,温州医科大学(省重点建设高校),015,医学影像学,5,浙江,温州,本科,98,"化学,生物(2门科目考生均须选考方可报考)",6900,
0009,温州医科大学(省重点建设高校),016,麻醉学,5,浙江,温州,本科,56,"化学,生物(2门科目考生均须选考方可报考)",6000,
0009,温州医科大学(省重点建设高校),017,应用心理学,4,浙江,温州,本科,36,不提科目要求,5300,
0009,温州医科大学(省重点建设高校),018,护理学,4,浙江,温州,本科,421,不提科目要求,6000,
0009,温州医科大学(省重点建设高校),019,精神医学,5,浙江,温州,本科,51,"化学,生物(2门科目考生均须选考方可报考)",6000,
0009,温州医科大学(省重点建设高校),020,临床医学,5,浙江,温州,本科,324,"化学,生物(2门科目考生均须选考方可报考)",6900,
0009,温州医科大学(省重点建设高校),021,预防医学,5,浙江,温州,本科,64,"物理,化学,生物(3门科目考生选考其中一门即可报考)",6900,
0009,温州医科大学(省重点建设高校),022,卫生检验与检疫,4,浙江,温州,本科,10,"物理,化学,生物(3门科目考生选考其中一门即可报考)",6000,
0009,温州医科大学(省重点建设高校),023,儿科学,5,浙江,温州,本科,57,"化学,生物(2门科目考生均须选考方可报考)",6900,
0009,温州医科大学(省重点建设高校),024,医学检验技术,4,浙江,温州,本科,84,"物理,化学,生物(3门科目考生选考其中一门即可报考)",6000,
0009,温州医科大学(省重点建设高校),025,口腔医学,5,浙江,温州,本科,30,"物理,化学,生物(3门科目考生选考其中一门即可报考)",6900,
0009,温州医科大学(省重点建设高校),026,临床医学(5+3一体化，精神方向),5,浙江,温州,本科,5,"化学,生物(2门科目考生均须选考方可报考)",6900,
0009,温州医科大学(省重点建设高校),027,眼视光医学,5,浙江,温州,本科,31,"化学,生物(2门科目考生均须选考方可报考)",6900,
0009,温州医科大学(省重点建设高校),028,临床医学(5+3一体化，儿科学方向),5,浙江,温州,本科,13,"化学,生物(2门科目考生均须选考方可报考)",6900,
0009,温州医科大学(省重点建设高校),029,临床医学(5+3一体化),5,浙江,温州,本科,61,"化学,生物(2门科目考生均须选考方可报考)",6900,
0009,温州医科大学(省重点建设高校),030,眼视光医学(5+3一体化),5,浙江,温州,本科,10,"化学,生物(2门科目考生均须选考方可报考)",6900,
0009,温州医科大学(省重点建设高校),501,护理,3,浙江,温州,高职(专科),130,不提科目要求,6000,
0009,温州医科大学(省重点建设高校),502,眼视光技术,3,浙江,温州,高职(专科),60,"物理,化学,生物(3门科目考生选考其中一门即可报考)",6000,
0010,浙江海洋大学(省市共建重点高校),004,海洋科学类(星颉实验班),4,浙江,舟山,本科,30,"物理,化学,生物(3门科目考生选考其中一门即可报考)",5500,含海洋科学、海洋技术专业。要求高考外语成绩不低于110分。
0010,浙江海洋大学(省市共建重点高校),005,海洋科学类,4,浙江,舟山,本科,63,"物理,化学,生物(3门科目考生选考其中一门即可报考)",5500,含海洋科学、海洋技术专业。
0010,浙江海洋大学(省市共建重点高校),006,生物科学,4,浙江,舟山,本科,37,"物理,化学,生物(3门科目考生选考其中一门即可报考)",4800,
0010,浙江海洋大学(省市共建重点高校),007,海洋资源与环境,4,浙江,舟山,本科,36,"物理,化学,生物(3门科目考生选考其中一门即可报考)",4800,
0010,浙江海洋大学(省市共建重点高校),008,食品科学与工程,4,浙江,舟山,本科,33,"物理,化学,生物(3门科目考生选考其中一门即可报考)",5500,
0010,浙江海洋大学(省市共建重点高校),009,食品质量与安全,4,浙江,舟山,本科,22,"物理,化学,生物(3门科目考生选考其中一门即可报考)",5500,
0010,浙江海洋大学(省市共建重点高校),010,药学,4,浙江,舟山,本科,65,"物理,化学,生物(3门科目考生选考其中一门即可报考)",5500,
0010,浙江海洋大学(省市共建重点高校),011,船舶与海洋工程,4,浙江,舟山,本科,13,物理(1门科目考生必须选考方可报考),6300,
0010,浙江海洋大学(省市共建重点高校),012,海洋工程与技术,4,浙江,舟山,本科,10,物理(1门科目考生必须选考方可报考),5500,
0010,浙江海洋大学(省市共建重点高校),013,轮机工程(船机修造方向),4,浙江,舟山,本科,8,"物理,化学,技术(3门科目考生选考其中一门即可报考)",5500,
0010,浙江海洋大学(省市共建重点高校),014,能源与动力工程,4,浙江,舟山,本科,19,"物理,化学(2门科目考生选考其中一门即可报考)",5500,
